dispnum,ord_incidnum,stday,stmon,styear,endday,endmon,endyear,duration,tbi,fatality,fatalpre,action,hostlev,numa,version,incidnum
4689,4689012,9,5,2012,9,5,2012,1,20,0,0,16,4,1,5,4689012
4689,4689013,29,5,2012,29,5,2012,1,5,0,0,16,4,1,5,4689013
4689,4689014,3,6,2012,3,6,2012,1,29,0,0,11,3,1,5,4689014
4689,4689015,2,7,2012,2,7,2012,1,7,0,0,17,4,1,5,4689015
4689,4689016,9,7,2012,9,7,2012,1,1,0,0,16,4,1,5,4689016
4689,4689017,10,7,2012,10,7,2012,1,13,0,0,11,3,1,5,4689017
4689,4689018,23,7,2012,18,10,2012,88,1,0,0,16,4,1,5,4689018
4689,4689019,24,7,2012,24,7,2012,1,9,0,0,12,3,1,5,4689019
4689,4689020,2,8,2012,2,8,2012,1,25,0,0,16,4,1,5,4689020
4689,4689021,27,8,2012,27,8,2012,1,4,0,0,12,3,1,5,4689021
4689,4689022,31,8,2012,2,9,2012,3,17,0,0,16,4,1,5,4689022
4689,4689023,17,9,2012,17,9,2012,1,10,0,0,16,4,1,5,4689023
4689,4689024,27,9,2012,28,9,2012,2,27,0,0,16,4,1,5,4689024
4689,4689025,24,10,2012,24,10,2012,1,122,0,0,16,4,1,5,4689025
4689,4689026,23,2,2013,24,2,2013,2,7,0,0,16,4,1,5,4689026
4689,4689027,2,3,2013,3,3,2013,2,12,0,0,16,4,1,5,4689027
4689,4689028,14,3,2013,14,3,2013,1,2,0,0,1,2,1,5,4689028
4689,4689029,16,3,2013,16,3,2013,1,2,0,0,11,3,1,5,4689029
4689,4689030,18,3,2013,18,3,2013,1,16,0,0,16,4,1,5,4689030
4689,4689031,3,4,2013,3,4,2013,1,7,0,0,16,4,1,5,4689031
4689,4689032,10,4,2013,11,4,2013,2,4,0,0,16,4,1,5,4689032
4689,4689033,14,4,2013,14,4,2013,1,21,0,0,16,4,1,5,4689033
4689,4689034,5,5,2013,5,5,2013,1,18,0,0,16,4,1,5,4689034
4689,4689035,23,5,2013,23,5,2013,1,13,0,0,16,4,1,5,4689035
4689,4689036,5,6,2013,5,6,2013,1,7,0,0,16,4,1,5,4689036
4689,4689037,12,6,2013,12,6,2013,1,21,0,0,16,4,1,5,4689037
4689,4689038,3,7,2013,3,7,2013,1,5,0,0,16,4,1,5,4689038
4689,4689039,8,7,2013,8,7,2013,1,10,0,0,16,4,1,5,4689039
4689,4689040,18,7,2013,18,7,2013,1,16,0,0,16,4,1,5,4689040
4689,4689041,3,8,2013,3,8,2013,1,66,0,0,16,4,1,5,4689041
4689,4689042,8,10,2013,8,10,2013,1,37,0,0,16,4,1,5,4689042
4689,4689043,14,11,2013,14,11,2013,1,0,0,0,16,4,1,5,4689043
4689,4689044,14,11,2013,14,11,2013,1,5,0,0,16,4,1,5,4689044
4689,4689045,19,11,2013,19,11,2013,1,23,0,0,16,4,1,5,4689045
4689,4689046,12,12,2013,12,12,2013,1,18,0,0,16,4,1,5,4689046
4689,4689047,30,12,2013,30,12,2013,1,2,1,6,17,4,1,5,4689047
4689,4689048,1,1,2014,1,1,2014,1,21,0,0,16,4,1,5,4689048
4689,4689049,22,1,2014,22,1,2014,1,19,0,0,16,4,1,5,4689049
4689,4689050,10,2,2014,10,2,2014,1,18,0,0,16,4,1,5,4689050
4689,4689051,28,2,2014,28,2,2014,1,5,0,0,16,4,1,5,4689051
4689,4689052,5,3,2014,5,3,2014,1,0,0,0,16,4,1,5,4689052
4689,4689053,5,3,2014,7,3,2014,3,11,0,0,16,4,1,5,4689053
4689,4689054,16,3,2014,16,3,2014,1,4,0,0,16,4,1,5,4689054
4689,4689055,20,3,2014,22,3,2014,3,48,0,0,16,4,1,5,4689055
4689,4689056,7,5,2014,7,5,2014,1,21,0,0,16,4,1,5,4689056
4689,4689057,28,5,2014,28,5,2014,1,16,0,0,16,4,1,5,4689057
4689,4689058,13,6,2014,13,6,2014,1,21,0,0,16,4,1,5,4689058
4689,4689059,4,7,2014,4,7,2014,1,28,0,0,16,4,1,5,4689059
4689,4689060,1,8,2014,1,8,2014,1,29,0,0,16,4,1,5,4689060
4689,4689061,30,8,2014,30,8,2014,1,23,0,0,16,4,1,5,4689061
4689,4689062,22,9,2014,22,9,2014,1,78,0,0,16,4,1,5,4689062
4689,4689063,9,12,2014,9,12,2014,1,21,0,0,16,4,1,5,4689063
4689,4689064,30,12,2014,30,12,2014,1,0,0,0,7,3,1,5,4689064
4689,4689065,30,12,2014,30,12,2014,1,-9,0,0,16,4,1,5,4689065
4690,4690001,26,9,2013,26,9,2013,1,-9,0,0,16,4,1,5,4690001
4691,4691001,18,11,2011,18,11,2011,1,143,0,0,11,3,1,5,4691001
4691,4691002,9,4,2012,11,4,2012,3,48,0,0,16,4,1,5,4691002
4691,4691003,27,5,2012,27,5,2012,1,26,0,0,8,3,1,5,4691003
4691,4691004,22,6,2012,25,6,2012,4,4,1,2,16,4,1,5,4691004
4691,4691005,26,6,2012,28,6,2012,3,3,0,0,11,3,1,5,4691005
4691,4691006,29,6,2012,29,6,2012,1,1,0,0,11,3,1,5,4691006
4691,4691007,30,6,2012,30,6,2012,1,30,0,0,7,3,1,5,4691007
4691,4691008,30,7,2012,30,7,2012,1,2,0,0,14,4,1,5,4691008
4691,4691009,1,8,2012,-9,8,2012,-9,48,0,0,7,3,1,5,4691009
4691,4691010,18,9,2012,18,9,2012,1,4,0,0,16,4,1,5,4691010
4691,4691011,22,9,2012,22,9,2012,1,6,0,0,11,3,1,5,4691011
4691,4691012,28,9,2012,28,9,2012,1,2,0,0,16,4,1,5,4691012
4691,4691013,30,9,2012,1,10,2012,2,2,0,0,11,3,1,5,4691013
4691,4691014,2,10,2012,8,10,2012,7,6,-9,-9,17,4,1,5,4691014
4691,4691015,8,10,2012,8,10,2012,1,2,0,0,11,3,1,5,4691015
4691,4691016,10,10,2012,10,10,2012,1,0,0,0,7,3,1,5,4691016
4691,4691017,10,10,2012,12,10,2012,3,1,0,0,8,3,1,5,4691017
4691,4691018,11,10,2012,11,10,2012,1,6,0,0,15,4,1,5,4691018
4691,4691019,17,10,2012,17,10,2012,1,12,0,0,17,4,1,5,4691019
4691,4691020,29,10,2012,29,10,2012,1,10,0,0,17,4,1,5,4691020
4691,4691021,8,11,2012,8,11,2012,1,2,0,0,16,4,1,5,4691021
4691,4691022,10,11,2012,10,11,2012,1,2,0,0,7,3,1,5,4691022
4691,4691023,12,11,2012,13,11,2012,2,0,0,0,16,4,1,5,4691023
4691,4691024,12,11,2012,12,11,2012,1,21,0,0,7,3,1,5,4691024
4691,4691025,3,12,2012,3,12,2012,1,0,0,0,16,4,1,5,4691025
4691,4691026,3,12,2012,3,12,2012,1,2,0,0,8,3,1,5,4691026
4691,4691027,5,12,2012,5,12,2012,1,40,0,0,1,2,1,5,4691027
4691,4691028,14,1,2013,14,1,2013,1,32,0,0,16,4,1,5,4691028
4691,4691029,15,2,2013,15,2,2013,1,15,0,0,16,4,1,5,4691029
4691,4691030,2,3,2013,2,3,2013,1,52,0,0,16,4,1,5,4691030
4691,4691031,23,4,2013,23,4,2013,1,18,0,0,16,4,1,5,4691031
4691,4691032,11,5,2013,11,5,2013,1,19,0,0,11,3,1,5,4691032
4691,4691033,30,5,2013,30,5,2013,1,4,0,0,16,4,1,5,4691033
4691,4691034,3,6,2013,6,6,2013,4,43,0,0,16,4,1,5,4691034
4691,4691035,16,7,2013,21,7,2013,6,6,0,0,16,4,1,5,4691035
4691,4691036,22,7,2013,22,7,2013,1,10,0,0,16,4,1,5,4691036
4691,4691037,1,8,2013,1,8,2013,1,27,0,0,16,4,1,5,4691037
4691,4691038,28,8,2013,28,8,2013,1,0,0,0,8,3,1,5,4691038
4691,4691039,28,8,2013,28,8,2013,1,0,0,0,8,3,1,5,4691039
4691,4691040,28,8,2013,28,8,2013,1,0,0,0,10,3,1,5,4691040
4691,4691041,28,8,2013,28,8,2013,1,2,0,0,8,3,1,5,4691041
4691,4691042,30,8,2013,30,8,2013,1,0,0,0,7,3,1,5,4691042
4691,4691043,30,8,2013,1,9,2013,3,0,0,0,7,3,2,5,4691043
4691,4691044,30,8,2013,30,8,2013,1,6,0,0,7,3,1,5,4691044
4691,4691045,5,9,2013,5,9,2013,1,3,0,0,11,3,1,5,4691045
4691,4691046,8,9,2013,8,9,2013,1,0,0,0,11,3,1,5,4691046
4691,4691047,8,9,2013,8,9,2013,1,8,0,0,7,3,1,5,4691047
4691,4691048,16,9,2013,16,9,2013,1,15,-9,-9,16,4,1,5,4691048
4691,4691049,1,10,2013,1,10,2013,1,0,0,0,7,3,1,5,4691049
4691,4691050,1,10,2013,1,10,2013,1,4,0,0,7,3,1,5,4691050
4691,4691051,5,10,2013,5,10,2013,1,0,0,0,7,3,1,5,4691051
4691,4691052,5,10,2013,5,10,2013,1,4,0,0,7,3,1,5,4691052
4691,4691053,9,10,2013,9,10,2013,1,6,0,0,7,3,1,5,4691053
4691,4691054,15,10,2013,16,10,2013,2,2,0,0,16,4,1,5,4691054
4691,4691055,17,10,2013,17,10,2013,1,14,0,0,7,3,1,5,4691055
4691,4691056,31,10,2013,31,10,2013,1,0,0,0,7,3,1,5,4691056
4691,4691057,31,10,2013,31,10,2013,1,3,0,0,7,3,1,5,4691057
4691,4691058,3,11,2013,3,11,2013,1,0,0,0,7,3,1,5,4691058
4691,4691059,3,11,2013,3,11,2013,1,21,0,0,7,3,1,5,4691059
4691,4691060,24,11,2013,24,11,2013,1,13,0,0,7,3,1,5,4691060
4691,4691061,7,12,2013,7,12,2013,1,0,0,0,7,3,1,5,4691061
4691,4691062,7,12,2013,7,12,2013,1,10,0,0,7,3,1,5,4691062
4691,4691063,17,12,2013,17,12,2013,1,1,0,0,16,4,1,5,4691063
4691,4691064,18,12,2013,18,12,2013,1,7,0,0,7,3,1,5,4691064
4691,4691065,25,12,2013,25,12,2013,1,2,0,0,7,3,1,5,4691065
4691,4691066,27,12,2013,27,12,2013,1,0,0,0,7,3,1,5,4691066
4691,4691067,27,12,2013,27,12,2013,1,6,0,0,7,3,1,5,4691067
4691,4691068,2,1,2014,2,1,2014,1,7,0,0,7,3,1,5,4691068
4691,4691069,9,1,2014,9,1,2014,1,11,0,0,7,3,1,5,4691069
4691,4691070,20,1,2014,20,1,2014,1,8,0,0,7,3,1,5,4691070
4691,4691071,28,1,2014,28,1,2014,1,4,0,0,16,4,1,5,4691071
4691,4691072,1,2,2014,14,2,2014,14,33,0,0,7,3,1,5,4691072
4691,4691073,6,3,2014,6,3,2014,1,0,0,0,7,3,1,5,4691073
4691,4691074,6,3,2014,6,3,2014,1,7,0,0,7,3,1,5,4691074
4691,4691075,13,3,2014,13,3,2014,1,10,0,0,7,3,1,5,4691075
4691,4691076,23,3,2014,23,3,2014,1,0,0,0,7,3,1,5,4691076
4691,4691077,23,3,2014,23,3,2014,1,0,0,0,16,4,1,5,4691077
4691,4691078,23,3,2014,30,3,2014,8,4,0,0,7,3,1,5,4691078
4691,4691079,27,3,2014,28,3,2014,2,4,0,0,16,4,1,5,4691079
4691,4691080,31,3,2014,31,3,2014,1,2,0,0,11,3,1,5,4691080
4691,4691081,2,4,2014,2,4,2014,1,2,0,0,7,3,1,5,4691081
4691,4691082,4,4,2014,4,4,2014,1,1,0,0,16,4,1,5,4691082
4691,4691083,5,4,2014,5,4,2014,1,3,0,0,7,3,1,5,4691083
4691,4691084,8,4,2014,8,4,2014,1,12,0,0,7,3,1,5,4691084
4691,4691085,20,4,2014,20,4,2014,1,1,0,0,16,4,1,5,4691085
4691,4691086,21,4,2014,21,4,2014,1,8,0,0,7,3,1,5,4691086
4691,4691087,29,4,2014,29,4,2014,1,14,0,0,7,3,1,5,4691087
4691,4691088,13,5,2014,13,5,2014,1,42,0,0,7,3,1,5,4691088
4691,4691089,24,6,2014,24,6,2014,1,0,0,0,16,4,1,5,4691089
4691,4691090,24,6,2014,24,6,2014,1,83,0,0,16,4,1,5,4691090
4691,4691091,15,9,2014,15,9,2014,1,66,0,0,1,2,1,5,4691091
4691,4691092,20,11,2014,20,11,2014,1,-9,0,0,16,4,1,5,4691092
4692,4692001,30,10,2013,30,10,2013,1,-9,0,0,16,4,1,5,4692001
4693,4693001,24,10,2013,24,10,2013,1,79,0,0,12,3,1,5,4693001
4693,4693002,11,1,2014,11,1,2014,1,180,0,0,17,4,1,5,4693002
4693,4693003,10,7,2014,10,7,2014,1,4,0,0,17,4,1,5,4693003
4693,4693004,14,7,2014,14,7,2014,1,42,0,0,11,3,1,5,4693004
4693,4693005,25,8,2014,25,8,2014,1,0,0,0,12,3,1,5,4693005
4693,4693006,25,8,2014,25,8,2014,1,23,1,2,17,4,1,5,4693006
4693,4693007,17,9,2014,17,9,2014,1,-9,0,0,11,3,1,5,4693007
4694,4694001,26,11,2013,29,11,2013,4,3,0,0,7,3,3,5,4694001
4694,4694002,29,11,2013,29,11,2013,1,0,0,0,7,3,1,5,4694002
4694,4694003,29,11,2013,29,11,2013,1,0,0,0,7,3,1,5,4694003
4694,4694004,29,11,2013,29,11,2013,1,-9,0,0,7,3,1,5,4694004
4695,4695001,25,8,2014,25,8,2014,1,0,0,0,7,3,1,5,4695001
